datetime,consommation,production_solaire,production_eolienne,temperature,vent,humidite,ferie,jour_semaine
2024-05-30 11:00,386.0,443.1,125.0,23.2,1.69,42.8,0,4
2024-05-30 12:00,375.1,443.1,94.1,25.1,0.5,33.4,0,4
2024-05-30 13:00,357.4,454.0,101.4,24.7,0.67,39.0,0,4
2024-05-30 14:00,385.6,367.4,107.1,24.3,0.5,31.0,0,4
2024-05-30 15:00,376.6,330.9,78.8,24.6,0.5,40.4,0,4
2024-05-30 16:00,344.5,229.3,86.6,25.3,0.5,31.4,0,4
2024-05-30 17:00,400.2,128.6,110.8,19.7,0.5,30.7,0,4
2024-05-30 18:00,375.1,0.0,114.5,17.0,0.5,49.3,0,4
2024-05-30 19:00,431.6,0.0,97.2,19.4,0.5,63.6,0,4
2024-05-30 20:00,443.2,0.0,117.0,12.2,1.48,49.5,0,4
2024-05-30 21:00,422.7,0.0,141.8,11.1,1.84,58.8,0,4
2024-05-30 22:00,370.8,0.0,143.3,14.1,2.39,62.9,0,4
2024-05-30 23:00,381.5,0.0,120.9,10.9,2.18,77.7,0,4
2024-05-31 00:00,414.0,0.0,162.7,10.0,3.2,76.1,0,5
2024-05-31 01:00,385.8,0.0,189.4,10.0,4.25,76.7,0,5
2024-05-31 02:00,396.3,0.0,183.8,13.4,4.58,91.5,0,5
2024-05-31 03:00,409.8,0.0,222.8,16.5,5.09,73.3,0,5
2024-05-31 04:00,392.9,0.0,206.1,13.4,4.7,75.4,0,5
2024-05-31 05:00,374.4,0.0,209.4,16.3,4.96,83.2,0,5
2024-05-31 06:00,379.0,0.0,210.3,16.4,4.86,66.7,0,5
2024-05-31 07:00,417.6,80.7,165.2,17.3,3.68,76.3,0,5
2024-05-31 08:00,397.5,207.9,155.0,16.9,2.93,33.0,0,5
2024-05-31 09:00,407.0,339.4,160.0,18.7,2.83,45.6,0,5
2024-05-31 10:00,354.7,388.5,182.7,22.4,3.19,31.6,0,5
2024-05-31 11:00,397.0,449.0,122.4,23.4,1.11,27.2,0,5
2024-05-31 12:00,381.5,433.8,89.2,22.7,0.5,24.3,0,5
2024-05-31 13:00,388.4,435.9,98.1,22.9,0.5,27.1,0,5
2024-05-31 14:00,382.7,367.2,111.0,23.4,0.5,30.7,0,5
2024-05-31 15:00,396.7,318.7,97.4,20.2,0.5,39.0,0,5
2024-05-31 16:00,365.7,193.9,102.5,22.4,0.5,29.0,0,5
2024-05-31 17:00,404.0,106.0,112.4,18.6,0.5,39.8,0,5
2024-05-31 18:00,384.2,0.0,98.3,15.9,0.5,32.3,0,5
2024-05-31 19:00,445.2,0.0,100.0,16.1,0.5,41.2,0,5
2024-05-31 20:00,450.8,0.0,113.2,12.5,0.53,73.5,0,5
2024-05-31 21:00,417.8,0.0,114.3,12.9,1.32,44.7,0,5
2024-05-31 22:00,379.3,0.0,126.9,10.0,1.31,53.6,0,5
2024-05-31 23:00,345.2,0.0,139.0,12.5,3.03,65.9,0,5
2024-06-01 00:00,411.7,0.0,158.7,10.0,2.97,75.5,1,6
2024-06-01 01:00,408.8,0.0,185.0,11.2,4.13,87.1,1,6
2024-06-01 02:00,445.8,0.0,177.3,12.5,4.4,86.2,1,6
2024-06-01 03:00,440.5,0.0,204.3,13.4,5.07,77.2,1,6
2024-06-01 04:00,413.6,0.0,185.8,19.7,4.08,75.8,1,6
2024-06-01 05:00,416.8,0.0,187.9,13.7,5.11,68.3,1,6
2024-06-01 06:00,441.3,25.0,208.1,18.5,5.25,67.3,1,6
2024-06-01 07:00,440.9,111.1,196.1,20.3,4.4,57.7,1,6
2024-06-01 08:00,457.8,247.3,168.0,22.7,3.61,47.7,1,6
2024-06-01 09:00,398.2,410.8,179.0,27.3,3.25,48.4,1,6
2024-06-01 10:00,420.2,467.1,126.7,28.2,1.55,41.7,1,6
2024-06-01 11:00,458.8,522.8,118.3,25.5,0.94,45.2,1,6
2024-06-01 12:00,430.0,519.6,101.5,27.0,0.5,35.4,1,6
2024-06-01 13:00,442.3,514.1,107.0,24.3,0.5,35.3,1,6
2024-06-01 14:00,431.9,463.1,107.4,25.6,0.5,30.6,1,6
2024-06-01 15:00,360.9,384.5,95.6,30.0,0.5,31.4,1,6
2024-06-01 16:00,441.0,235.4,90.2,21.7,0.5,30.2,1,6
2024-06-01 17:00,415.8,119.3,95.9,22.4,0.5,41.8,1,6
2024-06-01 18:00,426.0,0.0,84.5,20.1,0.5,28.2,1,6
2024-06-01 19:00,496.6,0.0,96.2,19.7,0.5,51.7,1,6
2024-06-01 20:00,493.2,0.0,129.9,14.5,1.81,53.3,1,6
2024-06-01 21:00,499.0,0.0,108.9,10.0,0.5,57.4,1,6
2024-06-01 22:00,412.6,0.0,123.1,14.7,1.41,78.8,1,6
2024-06-01 23:00,417.3,0.0,135.3,11.8,2.67,82.0,1,6
2024-06-02 00:00,442.2,0.0,157.6,11.5,3.26,95.0,1,7
2024-06-02 01:00,432.1,0.0,170.1,10.0,2.99,72.0,1,7
2024-06-02 02:00,434.8,0.0,189.0,15.2,4.74,77.7,1,7
2024-06-02 03:00,390.1,0.0,193.3,17.8,4.78,78.5,1,7
2024-06-02 04:00,444.3,0.0,171.1,17.4,4.36,71.4,1,7
2024-06-02 05:00,409.8,0.0,194.5,19.9,4.58,70.0,1,7
2024-06-02 06:00,450.4,0.0,215.2,25.2,5.07,61.5,1,7
2024-06-02 07:00,467.0,136.2,131.6,23.5,2.36,54.4,1,7
2024-06-02 08:00,489.8,270.8,163.7,22.1,2.36,54.4,1,7
2024-06-02 09:00,436.8,363.1,175.0,27.3,3.39,62.3,1,7
2024-06-02 10:00,432.5,460.6,135.6,29.9,1.71,37.4,1,7
2024-06-02 11:00,425.2,486.3,169.1,24.1,2.37,32.8,1,7
2024-06-02 12:00,443.8,514.7,109.4,28.2,0.5,39.4,1,7
2024-06-02 13:00,406.2,527.0,117.4,25.4,0.5,20.0,1,7
2024-06-02 14:00,425.6,449.0,99.8,26.7,0.5,28.9,1,7
2024-06-02 15:00,442.8,381.4,104.9,24.7,0.5,31.9,1,7
2024-06-02 16:00,426.9,260.1,100.8,21.3,0.5,34.4,1,7
2024-06-02 17:00,436.0,128.3,104.2,27.6,0.5,23.4,1,7
2024-06-02 18:00,420.0,6.4,108.7,20.9,0.5,31.9,1,7
2024-06-02 19:00,464.0,0.0,95.4,22.5,0.5,48.1,1,7
2024-06-02 20:00,456.2,0.0,105.3,14.2,0.89,56.8,1,7
2024-06-02 21:00,486.9,0.0,137.8,15.9,1.43,65.5,1,7
2024-06-02 22:00,434.5,0.0,104.5,13.1,1.77,61.1,1,7
2024-06-02 23:00,413.3,0.0,156.5,11.4,2.65,63.1,1,7
2024-06-03 00:00,381.7,0.0,180.8,12.0,3.56,78.8,0,1
2024-06-03 01:00,386.7,0.0,155.5,12.1,3.25,90.6,0,1
2024-06-03 02:00,408.3,0.0,192.9,10.0,4.84,79.2,0,1
2024-06-03 03:00,383.0,0.0,216.3,11.9,5.44,85.6,0,1
2024-06-03 04:00,391.3,0.0,201.4,15.4,5.14,84.8,0,1
2024-06-03 05:00,349.3,0.0,160.3,20.6,3.48,87.0,0,1
2024-06-03 06:00,361.0,3.9,183.4,19.5,4.51,74.5,0,1
2024-06-03 07:00,390.1,126.3,182.7,22.3,4.08,62.1,0,1
2024-06-03 08:00,411.0,258.3,167.4,25.7,3.14,48.9,0,1
2024-06-03 09:00,366.2,364.7,121.2,23.2,1.71,44.8,0,1
2024-06-03 10:00,382.8,451.1,130.0,28.2,1.83,43.6,0,1
2024-06-03 11:00,375.7,480.2,108.3,28.5,0.75,47.1,0,1
2024-06-03 12:00,365.8,522.5,92.2,25.6,0.9,48.8,0,1
2024-06-03 13:00,360.2,510.8,111.1,28.4,0.5,26.5,0,1
2024-06-03 14:00,366.5,415.7,105.6,26.6,0.5,41.1,0,1
2024-06-03 15:00,390.9,387.0,88.9,22.7,0.5,28.2,0,1
2024-06-03 16:00,368.1,249.8,105.8,22.3,0.5,44.1,0,1
2024-06-03 17:00,419.9,113.7,97.8,20.3,0.5,26.5,0,1
2024-06-03 18:00,415.7,11.4,106.3,19.5,0.55,33.2,0,1
2024-06-03 19:00,452.8,0.0,91.3,15.2,0.5,43.5,0,1
2024-06-03 20:00,443.3,0.0,106.4,15.3,0.5,48.1,0,1
2024-06-03 21:00,475.1,0.0,96.5,16.6,0.5,68.9,0,1
2024-06-03 22:00,374.5,0.0,141.0,16.9,1.84,57.9,0,1
2024-06-03 23:00,380.1,0.0,149.0,10.0,2.42,76.8,0,1
2024-06-04 00:00,384.2,0.0,164.1,12.0,3.79,73.6,0,2
2024-06-04 01:00,375.8,0.0,174.3,14.7,3.74,87.1,0,2
2024-06-04 02:00,361.0,0.0,174.5,11.4,3.99,67.8,0,2
2024-06-04 03:00,364.1,0.0,196.7,14.3,5.5,76.0,0,2
2024-06-04 04:00,392.8,0.0,224.6,16.6,5.83,85.5,0,2
2024-06-04 05:00,374.2,0.0,188.5,21.4,5.1,77.2,0,2
2024-06-04 06:00,414.7,1.2,202.8,18.0,4.59,67.9,0,2
2024-06-04 07:00,386.6,141.8,176.6,20.6,3.93,52.2,0,2
2024-06-04 08:00,438.7,257.3,181.0,25.7,3.61,52.5,0,2
2024-06-04 09:00,383.8,330.6,160.6,24.3,3.2,55.0,0,2
2024-06-04 10:00,349.0,437.4,145.1,29.4,2.32,45.6,0,2
2024-06-04 11:00,387.3,500.1,123.1,28.3,1.95,36.3,0,2
2024-06-04 12:00,368.9,493.2,113.0,22.4,0.76,34.6,0,2
2024-06-04 13:00,341.5,489.4,98.9,26.7,0.5,43.9,0,2
2024-06-04 14:00,382.4,446.7,99.0,29.9,0.5,43.6,0,2
2024-06-04 15:00,386.2,360.2,93.4,24.2,0.5,23.4,0,2
2024-06-04 16:00,400.5,237.4,118.5,29.5,0.5,37.6,0,2
2024-06-04 17:00,390.5,137.2,99.3,15.9,0.5,34.1,0,2
2024-06-04 18:00,393.1,10.4,116.8,19.5,0.5,32.0,0,2
2024-06-04 19:00,451.4,0.0,111.2,15.6,0.5,46.5,0,2
2024-06-04 20:00,441.6,0.0,94.2,16.0,0.5,61.7,0,2
2024-06-04 21:00,450.6,0.0,102.0,10.8,1.05,72.1,0,2
2024-06-04 22:00,389.2,0.0,144.7,10.0,2.76,59.6,0,2
2024-06-04 23:00,383.3,0.0,143.4,15.5,2.31,80.7,0,2
2024-06-05 00:00,384.4,0.0,126.7,10.0,2.18,75.1,0,3
2024-06-05 01:00,377.5,0.0,195.9,10.0,4.46,83.1,0,3
2024-06-05 02:00,381.2,0.0,187.7,10.0,4.38,91.5,0,3
2024-06-05 03:00,410.0,0.0,176.0,19.2,4.06,84.7,0,3
2024-06-05 04:00,386.9,0.0,195.0,17.5,4.41,71.8,0,3
2024-06-05 05:00,401.5,0.0,215.0,20.0,5.84,72.2,0,3
2024-06-05 06:00,387.6,0.0,182.7,21.6,4.72,70.6,0,3
2024-06-05 07:00,415.7,138.8,147.2,21.9,3.11,67.3,0,3
2024-06-05 08:00,409.2,261.8,199.2,26.7,4.72,56.0,0,3
2024-06-05 09:00,422.2,344.9,149.6,25.0,2.76,54.9,0,3
2024-06-05 10:00,354.0,457.7,172.5,23.8,2.96,38.4,0,3
2024-06-05 11:00,405.5,486.8,118.5,28.9,1.35,40.2,0,3
2024-06-05 12:00,399.9,526.0,107.4,26.6,0.5,31.1,0,3
2024-06-05 13:00,374.4,502.7,103.8,27.7,0.5,25.2,0,3
2024-06-05 14:00,436.8,461.8,105.1,27.3,0.5,27.4,0,3
2024-06-05 15:00,385.3,337.7,85.3,24.7,0.5,29.9,0,3
2024-06-05 16:00,406.6,236.5,93.5,22.1,0.5,31.7,0,3
2024-06-05 17:00,416.9,123.5,100.0,25.1,0.5,43.5,0,3
2024-06-05 18:00,395.9,8.1,107.2,18.9,0.5,40.3,0,3
2024-06-05 19:00,421.0,0.0,103.9,16.6,0.5,57.4,0,3
2024-06-05 20:00,406.7,0.0,108.4,15.9,1.38,61.8,0,3
2024-06-05 21:00,448.3,0.0,117.9,15.2,1.18,58.3,0,3
2024-06-05 22:00,408.2,0.0,136.4,12.7,2.47,64.9,0,3
2024-06-05 23:00,373.8,0.0,181.4,13.3,3.64,63.0,0,3
2024-06-06 00:00,397.2,0.0,176.6,14.2,3.4,71.5,0,4
2024-06-06 01:00,391.3,0.0,161.8,10.0,3.4,80.7,0,4
2024-06-06 02:00,372.4,0.0,182.4,14.1,4.17,65.2,0,4
2024-06-06 03:00,370.7,0.0,191.4,13.2,4.2,66.4,0,4
2024-06-06 04:00,359.2,0.0,220.6,18.4,5.71,70.9,0,4
2024-06-06 05:00,364.4,0.0,202.7,18.9,5.14,58.6,0,4
2024-06-06 06:00,386.0,1.3,208.1,20.7,5.06,68.5,0,4
2024-06-06 07:00,401.5,141.2,184.2,22.4,4.16,59.6,0,4
2024-06-06 08:00,388.3,272.0,171.1,24.5,4.31,56.9,0,4
2024-06-06 09:00,357.6,360.2,149.5,22.8,2.98,52.1,0,4
2024-06-06 10:00,379.7,440.0,133.0,25.4,2.57,47.4,0,4
2024-06-06 11:00,393.0,498.8,121.9,30.6,1.58,32.4,0,4
2024-06-06 12:00,382.2,510.0,107.7,28.6,0.5,30.9,0,4
2024-06-06 13:00,344.0,497.6,94.4,31.6,0.5,20.0,0,4
2024-06-06 14:00,347.3,452.6,102.4,27.0,0.5,20.0,0,4
2024-06-06 15:00,402.9,370.1,92.5,24.3,0.5,34.2,0,4
2024-06-06 16:00,381.5,232.2,98.0,23.7,0.5,40.8,0,4
2024-06-06 17:00,358.0,142.4,94.5,22.7,0.5,35.4,0,4
2024-06-06 18:00,373.0,26.1,105.3,14.6,0.5,49.4,0,4
2024-06-06 19:00,425.3,0.0,98.0,18.2,0.5,48.1,0,4
2024-06-06 20:00,409.8,0.0,121.5,16.7,0.5,47.5,0,4
2024-06-06 21:00,441.2,0.0,119.8,15.1,1.41,54.1,0,4
2024-06-06 22:00,372.4,0.0,113.5,13.1,1.41,68.6,0,4
2024-06-06 23:00,392.3,0.0,122.0,13.5,1.85,76.6,0,4
2024-06-07 00:00,377.2,0.0,168.4,10.0,3.37,78.6,0,5
2024-06-07 01:00,394.9,0.0,190.8,15.8,3.82,67.1,0,5
2024-06-07 02:00,359.9,0.0,183.2,13.5,3.95,79.1,0,5
2024-06-07 03:00,382.3,0.0,190.1,10.7,4.72,72.1,0,5
2024-06-07 04:00,391.3,0.0,199.8,15.9,5.01,69.7,0,5
2024-06-07 05:00,377.2,0.0,241.5,15.2,6.24,76.0,0,5
2024-06-07 06:00,362.2,0.0,187.2,23.8,4.51,69.9,0,5
2024-06-07 07:00,404.3,115.8,175.7,22.1,4.32,65.4,0,5
2024-06-07 08:00,379.1,253.4,172.8,22.3,3.33,62.4,0,5
2024-06-07 09:00,384.6,362.5,163.8,24.6,3.05,47.6,0,5
2024-06-07 10:00,389.6,470.6,125.3,23.0,1.78,44.6,0,5
2024-06-07 11:00,394.7,486.2,111.3,30.7,0.83,46.6,0,5
2024-06-07 12:00,374.5,538.0,108.3,27.5,0.88,31.8,0,5
2024-06-07 13:00,367.8,490.7,116.2,29.2,0.5,42.5,0,5
2024-06-07 14:00,377.2,421.0,100.8,25.5,0.5,36.2,0,5
2024-06-07 15:00,367.7,377.9,108.7,25.5,0.5,42.0,0,5
2024-06-07 16:00,377.2,241.4,99.0,26.0,0.5,20.0,0,5
2024-06-07 17:00,386.2,114.5,75.8,23.9,0.5,45.4,0,5
2024-06-07 18:00,349.4,0.0,99.1,19.9,0.5,35.7,0,5
2024-06-07 19:00,411.4,0.0,109.8,19.0,0.5,59.8,0,5
2024-06-07 20:00,449.3,0.0,113.1,15.6,0.92,51.9,0,5
2024-06-07 21:00,438.8,0.0,105.0,12.3,1.22,59.8,0,5
2024-06-07 22:00,404.2,0.0,147.0,12.5,2.24,67.7,0,5
2024-06-07 23:00,387.3,0.0,135.7,11.8,2.91,74.7,0,5
2024-06-08 00:00,428.9,0.0,145.5,10.8,2.61,85.6,1,6
2024-06-08 01:00,428.7,0.0,182.9,13.8,4.37,71.2,1,6
2024-06-08 02:00,427.9,0.0,167.2,10.0,4.18,78.7,1,6
2024-06-08 03:00,437.2,0.0,188.5,16.5,4.84,79.4,1,6
2024-06-08 04:00,440.3,0.0,210.1,16.6,4.78,70.4,1,6
2024-06-08 05:00,401.2,0.0,224.8,19.1,5.45,69.0,1,6
2024-06-08 06:00,409.2,0.0,194.7,24.3,5.52,65.1,1,6
2024-06-08 07:00,455.4,154.6,197.8,21.4,5.08,60.5,1,6
2024-06-08 08:00,439.6,269.2,189.8,28.3,4.7,54.1,1,6
2024-06-08 09:00,432.8,347.0,155.7,22.6,3.55,57.0,1,6
2024-06-08 10:00,448.4,459.2,141.2,26.8,1.7,40.1,1,6
2024-06-08 11:00,438.1,522.9,116.6,25.0,1.02,42.6,1,6
2024-06-08 12:00,424.2,517.7,117.2,31.9,0.82,40.8,1,6
2024-06-08 13:00,454.8,467.0,86.8,31.0,0.5,30.3,1,6
2024-06-08 14:00,431.2,456.7,92.9,28.1,0.5,34.2,1,6
2024-06-08 15:00,466.2,369.6,103.7,26.6,0.5,39.4,1,6
2024-06-08 16:00,448.9,249.6,109.0,20.1,0.5,32.0,1,6
2024-06-08 17:00,423.0,127.5,84.0,21.6,0.5,39.1,1,6
2024-06-08 18:00,437.5,9.9,103.3,19.0,0.5,38.9,1,6
2024-06-08 19:00,471.7,0.0,104.1,19.8,0.5,46.5,1,6
2024-06-08 20:00,470.3,0.0,118.4,16.8,1.34,63.3,1,6
2024-06-08 21:00,478.9,0.0,118.5,15.4,1.86,68.0,1,6
2024-06-08 22:00,410.2,0.0,138.0,10.3,2.16,69.9,1,6
2024-06-08 23:00,423.2,0.0,148.5,13.2,2.09,80.4,1,6
2024-06-09 00:00,428.3,0.0,149.6,10.3,2.88,73.4,1,7
2024-06-09 01:00,428.8,0.0,168.0,11.3,4.32,77.9,1,7
2024-06-09 02:00,413.1,0.0,171.9,13.5,4.54,91.3,1,7
2024-06-09 03:00,402.5,0.0,217.7,15.3,5.11,72.1,1,7
2024-06-09 04:00,460.0,0.0,162.4,18.8,3.51,73.4,1,7
2024-06-09 05:00,399.3,0.0,204.5,16.3,4.73,64.8,1,7
2024-06-09 06:00,403.9,0.0,206.6,15.3,4.75,73.7,1,7
2024-06-09 07:00,471.7,138.0,163.5,22.9,3.75,69.9,1,7
2024-06-09 08:00,466.9,235.8,155.8,22.6,3.67,53.7,1,7
2024-06-09 09:00,398.2,366.2,144.1,25.7,2.48,44.1,1,7
2024-06-09 10:00,451.2,428.5,140.3,28.0,2.04,41.6,1,7
2024-06-09 11:00,444.1,498.9,105.7,23.5,0.72,28.8,1,7
2024-06-09 12:00,436.9,502.6,114.3,25.1,0.5,28.0,1,7
2024-06-09 13:00,422.2,480.1,103.2,23.5,0.5,42.6,1,7
2024-06-09 14:00,479.8,444.4,81.7,25.4,0.5,22.3,1,7
2024-06-09 15:00,413.2,376.0,98.5,28.7,0.5,25.5,1,7
2024-06-09 16:00,456.9,277.9,91.0,19.1,0.5,30.3,1,7
2024-06-09 17:00,422.4,139.9,96.4,24.0,0.5,24.3,1,7
2024-06-09 18:00,414.8,10.5,103.0,18.8,0.5,43.2,1,7
2024-06-09 19:00,480.4,0.0,109.9,11.7,0.5,51.3,1,7
2024-06-09 20:00,487.3,0.0,125.0,14.0,0.7,44.0,1,7
2024-06-09 21:00,482.3,0.0,96.3,11.6,0.77,56.5,1,7
2024-06-09 22:00,398.2,0.0,155.1,13.5,2.51,71.2,1,7
2024-06-09 23:00,434.0,0.0,172.4,13.9,3.27,75.3,1,7
2024-06-10 00:00,378.4,0.0,153.1,15.9,2.93,84.2,0,1
2024-06-10 01:00,371.7,0.0,165.9,10.0,3.95,72.2,0,1
2024-06-10 02:00,350.9,0.0,171.3,11.5,4.35,80.7,0,1
2024-06-10 03:00,384.1,0.0,193.3,14.7,4.42,86.7,0,1
2024-06-10 04:00,395.7,0.0,201.0,18.8,4.81,72.6,0,1
2024-06-10 05:00,380.6,0.0,216.3,17.0,5.73,71.2,0,1
2024-06-10 06:00,388.0,0.5,190.6,17.4,4.64,77.3,0,1
2024-06-10 07:00,394.0,138.8,195.4,22.4,4.57,65.7,0,1
2024-06-10 08:00,408.7,268.7,176.7,21.3,3.6,39.9,0,1
2024-06-10 09:00,405.4,365.5,156.6,24.3,2.96,58.5,0,1
2024-06-10 10:00,404.0,462.8,117.9,29.1,1.1,40.2,0,1
2024-06-10 11:00,386.0,487.7,106.0,23.9,1.19,33.2,0,1
2024-06-10 12:00,382.8,517.5,106.5,22.9,1.23,30.6,0,1
2024-06-10 13:00,386.6,487.9,118.5,24.4,0.5,25.8,0,1
2024-06-10 14:00,407.3,444.9,100.7,28.9,0.5,29.2,0,1
2024-06-10 15:00,371.4,357.9,107.4,25.6,0.5,35.3,0,1
2024-06-10 16:00,376.3,268.1,119.1,25.2,0.5,22.2,0,1
2024-06-10 17:00,404.4,133.4,91.9,18.9,0.5,34.6,0,1
2024-06-10 18:00,363.9,26.0,104.8,20.8,0.5,33.9,0,1
2024-06-10 19:00,435.0,0.0,103.9,17.7,0.5,50.6,0,1
2024-06-10 20:00,412.4,0.0,106.3,15.8,1.02,55.2,0,1
2024-06-10 21:00,415.1,0.0,140.9,10.0,2.44,67.5,0,1
2024-06-10 22:00,382.1,0.0,153.3,11.1,2.93,57.6,0,1
2024-06-10 23:00,375.5,0.0,140.0,13.7,2.71,60.4,0,1
2024-06-11 00:00,365.6,0.0,180.4,11.7,4.36,64.5,0,2
2024-06-11 01:00,387.5,0.0,184.2,10.9,4.57,77.9,0,2
2024-06-11 02:00,394.1,0.0,201.9,13.1,5.06,74.9,0,2
2024-06-11 03:00,379.3,0.0,194.1,16.3,4.78,81.8,0,2
2024-06-11 04:00,405.8,0.0,188.5,16.1,5.32,67.9,0,2
2024-06-11 05:00,408.4,0.0,177.9,15.9,4.84,75.6,0,2
2024-06-11 06:00,384.9,23.9,164.3,18.4,3.32,67.7,0,2
2024-06-11 07:00,374.6,138.1,173.5,24.0,4.47,58.4,0,2
2024-06-11 08:00,391.4,262.8,167.0,26.6,3.4,63.4,0,2
2024-06-11 09:00,363.3,347.8,157.8,25.1,2.52,51.3,0,2
2024-06-11 10:00,375.2,468.0,136.6,28.2,2.04,54.2,0,2
2024-06-11 11:00,377.8,510.8,137.3,25.0,2.33,44.3,0,2
2024-06-11 12:00,397.6,513.8,103.1,29.5,0.5,26.2,0,2
2024-06-11 13:00,376.4,493.8,122.0,24.2,0.99,39.2,0,2
2024-06-11 14:00,363.4,435.9,89.1,31.1,0.5,45.2,0,2
2024-06-11 15:00,394.6,384.4,85.7,26.3,0.5,29.8,0,2
2024-06-11 16:00,365.6,274.0,88.1,22.2,0.5,30.1,0,2
2024-06-11 17:00,394.1,125.4,115.1,20.9,0.5,33.3,0,2
2024-06-11 18:00,368.7,0.0,104.6,19.3,0.5,47.7,0,2
2024-06-11 19:00,422.3,0.0,121.1,17.6,0.5,46.9,0,2
2024-06-11 20:00,424.0,0.0,107.5,12.1,0.94,51.0,0,2
2024-06-11 21:00,438.5,0.0,125.5,12.0,1.57,71.2,0,2
2024-06-11 22:00,373.1,0.0,137.1,10.3,2.31,82.6,0,2
2024-06-11 23:00,387.3,0.0,136.2,10.5,2.48,53.5,0,2
2024-06-12 00:00,373.9,0.0,191.6,10.0,3.95,69.1,0,3
2024-06-12 01:00,400.7,0.0,144.7,10.0,3.2,81.0,0,3
2024-06-12 02:00,394.4,0.0,207.6,13.5,4.95,65.6,0,3
2024-06-12 03:00,381.9,0.0,209.8,13.1,5.65,87.1,0,3
2024-06-12 04:00,374.2,0.0,177.5,13.3,4.98,80.6,0,3
2024-06-12 05:00,395.4,0.0,215.5,20.4,5.01,70.0,0,3
2024-06-12 06:00,389.0,1.9,203.2,13.1,4.86,57.5,0,3
2024-06-12 07:00,407.3,149.2,144.2,20.5,3.0,58.3,0,3
2024-06-12 08:00,390.8,261.5,167.4,25.9,3.11,57.5,0,3
2024-06-12 09:00,423.2,353.0,162.5,22.4,2.37,49.8,0,3
2024-06-12 10:00,367.5,447.1,118.6,31.1,1.94,40.4,0,3
2024-06-12 11:00,375.7,474.3,140.4,27.2,2.12,33.0,0,3
2024-06-12 12:00,374.7,525.0,101.6,28.2,0.54,31.8,0,3
2024-06-12 13:00,392.2,502.8,116.2,28.1,0.5,38.7,0,3
2024-06-12 14:00,346.8,467.7,102.4,27.5,0.5,34.2,0,3
2024-06-12 15:00,384.1,357.0,113.7,25.1,0.5,28.4,0,3
2024-06-12 16:00,384.8,261.6,104.9,23.3,0.5,26.9,0,3
2024-06-12 17:00,406.7,118.5,116.9,19.3,0.5,41.7,0,3
2024-06-12 18:00,355.1,14.8,93.2,20.2,0.5,39.7,0,3
2024-06-12 19:00,402.6,0.0,100.8,15.7,0.5,35.3,0,3
2024-06-12 20:00,475.5,0.0,105.1,16.2,0.79,52.9,0,3
2024-06-12 21:00,441.1,0.0,118.4,13.3,0.75,62.3,0,3
2024-06-12 22:00,390.6,0.0,130.8,10.0,1.85,70.6,0,3
2024-06-12 23:00,397.9,0.0,127.0,13.0,2.29,83.6,0,3
2024-06-13 00:00,356.9,0.0,149.9,10.0,2.87,81.4,0,4
2024-06-13 01:00,360.8,0.0,185.7,12.8,4.08,81.0,0,4
2024-06-13 02:00,381.9,0.0,187.1,11.2,4.4,81.7,0,4
2024-06-13 03:00,355.2,0.0,189.2,12.1,4.72,79.2,0,4
2024-06-13 04:00,402.9,0.0,170.7,16.4,4.23,84.7,0,4
2024-06-13 05:00,371.1,0.0,205.1,20.6,4.81,75.6,0,4
2024-06-13 06:00,353.7,2.8,186.1,20.5,4.11,59.3,0,4
2024-06-13 07:00,387.7,151.2,174.3,23.1,4.05,53.4,0,4
2024-06-13 08:00,391.8,274.5,160.5,23.9,2.85,57.4,0,4
2024-06-13 09:00,354.5,353.1,151.4,24.1,2.7,44.7,0,4
2024-06-13 10:00,396.8,449.1,143.0,27.3,2.09,40.4,0,4
2024-06-13 11:00,354.4,496.7,98.0,23.2,0.5,39.3,0,4
2024-06-13 12:00,395.1,523.0,101.7,31.3,0.74,34.5,0,4
2024-06-13 13:00,352.1,502.9,102.9,29.8,0.5,33.1,0,4
2024-06-13 14:00,394.8,453.2,102.8,30.4,0.5,25.8,0,4
2024-06-13 15:00,379.1,371.6,99.8,23.0,0.5,39.6,0,4
2024-06-13 16:00,421.5,243.5,109.2,20.9,0.5,36.9,0,4
2024-06-13 17:00,342.7,130.9,95.4,18.6,0.5,44.2,0,4
2024-06-13 18:00,377.6,3.1,102.1,17.9,0.5,50.3,0,4
2024-06-13 19:00,435.3,0.0,104.9,17.5,0.5,56.3,0,4
2024-06-13 20:00,402.4,0.0,84.1,13.7,0.5,53.8,0,4
2024-06-13 21:00,411.7,0.0,115.7,12.5,1.54,56.9,0,4
2024-06-13 22:00,399.0,0.0,139.6,11.5,1.79,82.7,0,4
2024-06-13 23:00,360.1,0.0,151.2,14.5,2.18,64.1,0,4
2024-06-14 00:00,375.7,0.0,153.2,10.2,2.75,73.6,0,5
2024-06-14 01:00,368.5,0.0,168.2,12.4,3.62,83.9,0,5
2024-06-14 02:00,390.7,0.0,174.1,14.2,4.21,76.0,0,5
2024-06-14 03:00,390.9,0.0,209.8,13.0,5.23,93.5,0,5
2024-06-14 04:00,379.5,0.0,189.0,16.7,4.36,77.5,0,5
2024-06-14 05:00,381.1,0.0,190.5,17.7,5.13,70.5,0,5
2024-06-14 06:00,379.6,28.4,195.9,18.8,5.43,69.7,0,5
2024-06-14 07:00,395.6,116.0,207.8,19.1,5.15,61.8,0,5
